grid_id	(No column name)
grid.498988.c	7
grid.429610.8	1
grid.482915.3	97
grid.261277.7	3382
grid.510390.e	16
grid.435411.6	45
grid.478033.b	41
grid.509972.0	60
grid.438805.2	197
grid.440734.0	1874
grid.467654.2	28
grid.422181.c	20
grid.448500.d	8
grid.490567.9	28
grid.471311.1	13
grid.427224.5	1
grid.450648.b	12
grid.420085.b	922
grid.252211.7	694
grid.415868.6	449
grid.420884.2	832
grid.459739.5	90
grid.414188.0	451
grid.501074.7	4
grid.433484.c	1
grid.460222.0	1
grid.502236.0	1
grid.416543.1	28
grid.423824.b	8
grid.415968.7	13
grid.501356.4	4
grid.436827.c	1
grid.459315.f	2
grid.454109.d	13
grid.437621.5	51
grid.424440.2	19
grid.464034.1	11
grid.492979.8	17
grid.465275.7	67
grid.459996.e	125
grid.463985.5	180
grid.459551.9	305
grid.489959.0	30
grid.455621.1	9
grid.452939.0	219
grid.505162.5	4
grid.475011.6	6
grid.426844.8	1
grid.479240.c	2
grid.436583.f	1
grid.443993.0	1
grid.443678.a	67
grid.512240.0	47
grid.492809.e	13
grid.451065.3	24
grid.415109.8	56
grid.436062.5	14
grid.416744.4	260
grid.419649.7	650
grid.411141.0	461
grid.24999.3f	2159
grid.411793.9	2796
grid.266818.3	6050
grid.478362.c	1
grid.417045.3	4
grid.507517.1	2
grid.439010.f	1
grid.441005.4	1
grid.457229.f	10
grid.507747.6	9
grid.416714.1	23
grid.508244.f	3
grid.473793.d	5
grid.451608.e	3
grid.457532.2	18
grid.457344.5	24
grid.459665.d	72
grid.436346.0	1
grid.432862.9	3
grid.463842.f	9
grid.411500.1	164
grid.419964.7	167
grid.414167.1	142
grid.464685.d	87
grid.280673.8	37
grid.469446.d	38
grid.452537.2	91
grid.421291.d	169
grid.490568.6	545
grid.463919.0	208
grid.468191.3	47
grid.465098.6	69
grid.427574.7	14
grid.432754.3	4
grid.483954.7	2
grid.428685.5	13
grid.412961.9	34
grid.461682.f	8
grid.472742.0	3
grid.505171.7	1
grid.463329.9	2
grid.442869.5	40
grid.500451.5	51
grid.492797.6	153
grid.416899.b	41
grid.477687.d	15
grid.431911.f	9
grid.448411.c	112
grid.412294.8	514
grid.452160.4	16
grid.11560.33	659
grid.484440.8	2
grid.510979.3	7
grid.475500.3	5
grid.454760.4	4
grid.454766.2	2
grid.492457.9	1
grid.442366.1	2
grid.499240.2	1
grid.463110.1	5
grid.478397.6	32
grid.435260.6	9
grid.455035.2	14
grid.452581.f	4
grid.487344.8	5
grid.511277.7	80
grid.489864.f	8
grid.415841.d	67
grid.459473.8	12
grid.494930.3	12
grid.511634.4	4
grid.411739.9	3299
grid.464384.9	291
grid.465410.2	181
grid.440686.8	3661
grid.421871.9	160
grid.414953.e	2101
grid.434262.5	3
grid.443857.9	4
grid.463447.6	4
grid.13788.35	5
grid.501435.6	2
grid.488216.1	1
grid.495019.0	15
grid.446494.f	9
grid.459696.1	7
grid.436661.0	2
grid.457434.5	1
grid.420595.f	2
grid.512946.d	44
grid.445059.9	8
grid.461658.8	24
grid.423840.9	3
grid.493736.c	5
grid.453628.e	10
grid.412871.9	1220
grid.482895.a	269
grid.422521.2	154
grid.460097.c	62
grid.476146.6	11
grid.463871.f	5
grid.462486.a	276
grid.252048.9	440
grid.458477.d	972
grid.452528.c	400
grid.481982.e	84
grid.454408.9	10
grid.446125.0	1
grid.447262.1	1
grid.266769.a	17
grid.476691.b	5
grid.432069.a	2
grid.440224.4	6
grid.457746.3	2
grid.490359.2	1
grid.482185.2	92
grid.421147.5	57
grid.496755.c	7
grid.447363.1	3
grid.468409.7	2
grid.488533.1	1
grid.464674.3	34
grid.8194.4	3074
grid.467404.5	27
grid.490020.f	92
grid.452639.f	37
grid.448917.7	10
grid.460958.6	41
grid.444882.6	23
grid.449639.5	27
grid.458647.c	1
grid.486988.3	2
grid.508305.b	1
grid.463765.5	74
grid.416317.6	148
grid.468857.0	14
grid.417073.6	164
grid.502329.f	548
grid.410473.5	57
grid.476160.2	1
grid.459264.8	1
grid.511735.4	12
grid.509468.6	2
grid.486965.0	1
grid.494591.4	2
grid.473936.c	1
grid.463656.4	2
grid.419417.e	211
grid.445202.5	58
grid.476222.7	6
grid.478012.8	111
grid.414104.4	35
grid.438485.6	11
grid.443547.5	163
grid.442347.2	134
grid.482644.8	474
grid.471930.8	110
grid.450939.2	288
grid.496515.a	130
grid.511288.7	6
grid.489470.6	4
grid.455510.0	2
grid.477593.b	6
grid.507200.0	2
grid.424617.2	361
grid.426166.1	27
grid.503415.6	68
grid.441533.4	1
grid.442643.3	87
grid.426479.a	14
grid.435997.5	3
grid.473366.3	1
grid.454187.b	1
grid.415872.d	15
grid.444595.d	4
grid.420510.2	16
grid.498382.c	2
grid.466667.3	2
grid.483965.5	2
grid.22526.31	25
grid.442596.8	307
grid.445038.e	71
grid.497429.5	17
grid.451799.7	18
grid.483656.a	19
grid.466683.9	53
grid.479676.d	318
grid.410621.0	94
grid.418588.8	36
grid.4701.2	4384
grid.497375.b	2
grid.490845.4	1
grid.463559.8	4
grid.437497.a	3
grid.449091.1	1
grid.487795.0	13
grid.488658.f	8
grid.459702.d	41
grid.452307.7	22
grid.435370.6	1
grid.448419.4	8
grid.445095.9	32
grid.503397.b	6
grid.474909.7	22
grid.433200.6	28
grid.510939.7	34
grid.497748.1	14
grid.464008.e	287
grid.252311.6	1866
grid.412196.9	538
grid.506934.d	271
grid.464184.b	212
grid.472694.a	14
grid.431729.a	2
grid.458077.9	1
grid.423210.6	4
grid.510082.e	3
grid.508588.8	5
grid.421379.a	1
grid.423608.b	1
grid.484350.e	1
grid.456351.0	6
grid.447342.2	1
grid.422158.8	1
grid.476467.0	5
grid.472311.2	1
grid.482869.9	13
grid.461823.a	99
grid.416733.4	82
grid.464617.6	59
grid.453588.7	44
grid.476142.2	18
grid.460837.e	15
grid.444448.c	75
grid.12364.32	447
grid.21155.32	1509
grid.509459.4	1108
grid.5510.1	22414
grid.507091.a	130
grid.425345.1	2
grid.446570.4	1
grid.498240.3	1
grid.480785.6	1
grid.511139.e	3
grid.477863.9	7
grid.483566.a	2
grid.463081.8	1
grid.437154.0	1
grid.410754.3	84
grid.466361.0	4
grid.442608.c	2
grid.476985.1	36
grid.412655.1	14
grid.495449.1	6
grid.444306.1	23
grid.411277.6	2775
grid.482793.3	159
grid.461059.f	29
grid.473750.2	33
grid.478108.2	28
grid.465565.1	3
grid.433289.7	8
grid.467609.a	13
grid.447717.6	4
grid.465150.3	5
grid.496792.7	1
grid.493059.2	39
grid.432923.d	257
grid.419566.9	285
grid.7858.2	2033
grid.446086.8	115
grid.466918.4	546
grid.497299.8	2
grid.432805.8	2
grid.503773.5	1
grid.504590.d	2
grid.467335.0	2
grid.492119.6	4
grid.495641.b	1
grid.499184.9	3
grid.498616.4	5
grid.420313.7	1
grid.464277.4	152
grid.430342.2	81
grid.441939.2	17
grid.464899.e	15
grid.482490.3	10
grid.418643.c	12
grid.7048.b	22084
grid.442993.1	29
grid.422431.2	9
grid.20384.3d	1539
grid.507603.7	374
grid.474430.0	1783
grid.425192.9	1
grid.461328.a	2
grid.435053.4	1
grid.453259.c	1
grid.464186.9	20
grid.450921.b	13
grid.454694.e	16
grid.494644.f	6
grid.457177.7	4
grid.433559.d	2
grid.270913.e	149
grid.486943.4	61
grid.461783.f	207
grid.484636.b	354
grid.439733.9	87
grid.438213.f	19
grid.452332.1	78
grid.414016.6	1345
grid.25881.36	5165
grid.5611.3	7624
grid.463235.5	26
grid.416580.e	77
grid.509646.8	3
grid.497686.2	1
grid.451731.5	1
grid.486522.f	2
grid.487023.a	7
grid.417415.2	16
grid.458386.4	16
grid.448330.8	8
grid.488610.3	2
grid.264784.b	7613
grid.465328.e	266
grid.465320.6	576
grid.501835.a	18
grid.464442.4	37
grid.13719.3d	173
grid.430919.6	9
grid.469755.c	9
grid.414486.b	3
grid.490368.0	8
grid.440237.6	155
grid.281189.b	13
grid.500777.2	84
grid.481851.1	4
grid.422911.d	34
grid.298869.4	4
grid.438948.a	8
grid.33018.39	746
grid.464712.2	390
grid.263791.8	2641
grid.5284.b	12225
grid.417008.a	4
grid.463708.e	2
grid.429731.a	1
grid.504341.7	7
grid.500725.5	5
grid.455859.0	2
grid.441323.3	1
grid.448839.a	39
grid.415828.2	96
grid.434323.1	3
grid.512087.9	11
grid.423212.4	34
grid.473751.3	5
grid.411270.1	645
grid.411983.6	449
grid.511677.3	59
grid.462372.6	43
grid.438685.4	21
grid.508239.5	15
grid.501612.1	1
grid.490810.4	15
grid.418976.5	124
grid.430892.4	75
grid.461868.5	123
grid.422207.1	42
grid.459734.8	223
grid.444828.6	837
grid.450316.5	50
grid.415970.e	1057
grid.469159.6	9
grid.441358.f	54
grid.433159.9	16
grid.428442.c	2
grid.431992.4	6
grid.467870.a	1
grid.461958.7	3
grid.416586.8	48
grid.508853.3	3
grid.484050.d	9
grid.450909.1	2
grid.492420.9	11
grid.507842.c	4
grid.488490.9	74
grid.509573.d	360
grid.431418.b	167
grid.468917.5	26
grid.412357.6	507
grid.446976.e	10
grid.496691.5	1
grid.460935.d	2
grid.511276.6	4
grid.477581.8	2
grid.464646.2	15
grid.448897.e	22
grid.432490.8	2
grid.507681.d	1
grid.491359.3	23
grid.492599.a	2
grid.459414.9	71
grid.461259.d	17
grid.459703.c	21
grid.431488.2	13
grid.460729.e	22
grid.457186.9	4
grid.452861.c	262
grid.506228.b	25
grid.417495.a	9
grid.416519.e	293
grid.31432.37	13186
grid.8585.0	3793
grid.448687.1	2
grid.504115.4	1
grid.485975.2	1
grid.472386.c	1
grid.459137.d	3
grid.419111.d	6
grid.430277.5	1
grid.497696.3	1
grid.507577.7	2
grid.463567.5	2
grid.440113.3	31
grid.501364.5	12
grid.468257.a	1
grid.453915.f	1
grid.426418.d	9
grid.512970.8	31
grid.416960.c	6
grid.414174.3	63
grid.431081.f	34
grid.470361.7	36
grid.415642.0	99
grid.467712.1	3
grid.414243.4	401
grid.417323.0	164
grid.418264.d	843
grid.5949.1	12223
grid.460533.7	79
grid.443652.2	127
grid.483490.2	2
grid.495649.3	31
grid.425962.e	10
grid.466433.0	8
grid.482727.c	11
grid.435684.8	1
grid.493583.0	1
grid.418194.1	29
grid.497241.d	7
grid.473626.2	10
grid.507872.f	24
grid.443134.5	29
grid.494803.2	7
grid.55834.3f	317
grid.432701.3	7
grid.435368.f	85
grid.444255.6	39
grid.417913.9	9
grid.512438.9	17
grid.410726.6	68394
grid.470679.b	3
grid.412373.0	409
grid.268149.0	341
grid.417134.4	340
grid.411475.2	1810
grid.454407.6	7
grid.467229.c	6
grid.484685.3	1
grid.511932.d	13
grid.511432.0	8
grid.471605.1	14
grid.510345.6	77
grid.485231.9	3
grid.429277.d	16
grid.410560.6	1914
grid.435457.4	158
grid.488456.3	32
grid.434646.7	24
grid.441941.d	9
grid.467734.5	31
grid.440912.a	267
grid.436063.4	9
grid.483980.e	29
grid.470046.1	797
grid.425060.5	177
grid.472231.1	64
grid.410535.6	4
grid.492258.0	1
grid.468372.c	1
grid.460238.b	9
grid.432554.1	3
grid.511969.3	2
grid.461545.7	5
grid.502343.3	3
grid.497109.2	4
grid.448440.8	2
grid.490215.b	4
grid.449650.a	2
grid.419895.8	18
grid.476071.3	3
grid.423087.a	3
grid.460376.0	9
grid.73638.39	834
grid.442378.e	72
grid.420230.7	220
grid.467082.f	330
grid.470158.f	10
grid.488078.b	1
grid.448344.b	8
grid.493608.0	1
grid.436551.0	7
grid.474481.a	1
grid.512022.6	6
grid.473300.3	1
grid.414305.7	39
grid.426110.0	12
grid.440379.d	27
grid.509003.f	11
grid.429149.3	8
grid.436129.b	11
grid.414642.1	424
grid.441787.9	142
grid.462751.3	710
grid.419538.2	595
grid.458499.d	1563
grid.477663.7	131
grid.473543.2	7
grid.436150.5	7
grid.429447.8	3
grid.479144.b	2
grid.510852.b	1
grid.431250.1	3
grid.454167.5	14
grid.472800.9	10
grid.477939.7	1
grid.456227.0	8
grid.446300.5	3
grid.418082.7	658
grid.426070.7	27
grid.469634.a	4
grid.507567.6	19
grid.454166.4	81
grid.491487.7	40
grid.442461.1	213
grid.434098.2	225
grid.410445.0	10696
grid.477959.1	25
grid.473696.9	32
grid.477364.5	37
grid.509581.0	1
grid.492912.5	13
grid.427136.5	3
grid.491292.5	4
grid.480614.f	1
grid.489919.4	3
grid.414230.0	2
grid.477104.1	51
grid.439715.d	6
grid.470053.5	39
grid.464403.1	5
grid.439522.b	18
grid.422900.d	12
grid.449049.4	60
grid.477343.0	88
grid.415169.e	232
grid.443413.5	730
grid.494886.f	11
grid.469651.9	1
grid.425116.5	21
grid.438511.a	1
grid.462837.c	2
grid.463547.7	6
grid.425037.7	368
grid.508273.b	71
grid.449862.5	1322
grid.412110.7	13197
grid.182798.d	4098
grid.411198.4	4617
grid.410496.e	1
grid.426117.7	8
grid.508125.b	10
grid.410971.a	5
grid.422516.6	3
grid.454658.e	10
grid.500812.e	1
grid.469470.8	144
grid.473452.3	377
grid.413651.4	46
grid.439707.e	4
grid.465380.c	44
grid.492547.9	1
grid.413727.4	41
grid.65519.3e	6898
grid.473329.8	28
grid.508473.d	33
grid.497245.9	13
grid.482318.4	7
grid.451831.a	2
grid.502421.0	2
grid.429103.d	2
grid.428367.c	5
grid.466297.8	1
grid.502469.c	1
grid.429351.8	11
grid.298421.4	5
grid.445414.4	28
grid.430595.e	22
grid.447895.3	1
grid.512418.b	9
grid.412192.d	385
grid.454319.e	102
grid.414378.d	66
grid.472901.9	52
grid.512672.5	97
grid.262743.6	1925
grid.502129.d	4
grid.465500.2	1
grid.474921.d	1
grid.457836.b	3
grid.487141.f	1
grid.447390.d	4
grid.476959.0	28
grid.466819.4	20
grid.471131.1	2
grid.445508.8	10
grid.480859.8	6
grid.417255.0	33
grid.512867.f	55
grid.445336.3	49
grid.469628.7	36
grid.421764.2	50
grid.461274.2	6
grid.471633.4	20
grid.430699.1	109
grid.467841.8	675
grid.415415.0	39
grid.452417.1	714
grid.450561.3	413
grid.436672.2	1
grid.499846.e	1
grid.435612.7	1
grid.427759.a	5
grid.415815.c	9
grid.494031.b	7
grid.476797.c	8
grid.475169.8	5
grid.416937.e	1
grid.413957.d	1870
grid.463376.3	13
grid.421603.2	63
grid.497146.9	24
grid.446977.f	3
grid.492759.4	19
grid.443538.d	7
grid.436568.a	4
grid.421403.0	2
grid.424594.a	1
grid.425464.5	34
grid.506226.5	40
grid.477056.7	8
grid.457540.7	11
grid.472778.9	7
grid.425568.8	9
grid.419824.2	215
grid.412574.1	1777
grid.453433.6	27
grid.511435.7	185
grid.242157.7	36
grid.440374.0	238
grid.415312.0	229
grid.411300.7	340
grid.462609.f	62
grid.503327.0	78
grid.454679.d	38
grid.442001.3	53
grid.510791.b	1
grid.441680.f	1
grid.491646.8	2
grid.453096.d	4
grid.454188.4	1
grid.475534.4	1
grid.472135.6	1
grid.440516.2	1
grid.464129.c	42
grid.482031.c	11
grid.430420.1	18
grid.511919.4	7
grid.494904.4	1
grid.505132.0	2
grid.262541.6	379
grid.507011.2	35
grid.415299.2	165
grid.505632.7	7
grid.508802.7	11
grid.426412.7	63
grid.420705.4	24
grid.412763.5	3736
grid.484046.a	51
grid.418199.c	117
grid.425761.3	9
grid.470168.c	8
grid.454619.b	1
grid.435104.7	18
grid.487376.9	9
grid.476352.1	13
grid.504639.d	1
grid.472366.2	14
grid.421503.1	5
grid.430999.e	9
grid.436215.7	2
grid.283194.5	1
grid.507087.d	5
grid.434259.d	7
grid.413940.b	18
grid.444145.4	74
grid.411661.5	980
grid.419887.b	559
grid.443351.4	691
grid.507756.6	359
grid.422775.1	108
grid.422265.5	3
grid.453789.4	1
grid.456671.7	1
grid.455470.7	1
grid.470772.1	1
grid.489353.0	3
grid.465043.0	4
grid.426188.1	4
grid.457943.8	11
grid.468581.6	5
grid.503819.6	1
grid.474514.7	2
grid.281084.7	188
grid.488316.0	155
grid.5602.1	2067
grid.422008.c	107
grid.464551.7	1879
grid.1039.b	3217
grid.505938.2	2
grid.461476.6	2
grid.471179.d	1
grid.211044.2	32
grid.505519.d	6
grid.438722.8	2
grid.473753.1	2
grid.429461.c	1
grid.425951.e	1
grid.426410.5	4
grid.415206.4	73
grid.413981.6	53
grid.511193.e	11
grid.418389.f	38
grid.511352.1	37
grid.449287.4	637
grid.410667.2	1071
grid.416629.e	997
grid.250008.f	5305
grid.464428.8	90
grid.464297.a	228
grid.426446.6	1
grid.452664.7	13
grid.443003.0	94
grid.422883.7	5
grid.494243.c	4
grid.511418.8	3
grid.485000.9	1
grid.495553.b	150
grid.418453.f	281
grid.443380.8	9
grid.419639.0	1355
grid.411261.1	621
grid.72960.3a	319
grid.502586.c	5
grid.464019.e	2
grid.455099.4	1
grid.436539.e	1
grid.476480.9	11
grid.420564.1	17
grid.500079.b	17
grid.426803.b	3
grid.417063.7	2
grid.428975.5	1
grid.411455.0	3124
grid.426403.7	9
grid.415375.1	100
grid.493965.4	20
grid.435785.8	4
grid.491422.8	53
grid.488182.f	161
grid.477019.c	331
grid.259180.7	815
grid.512701.0	73
grid.423677.3	112
grid.420063.3	14
grid.292533.c	3
grid.498463.4	9
grid.432822.d	2
grid.501857.e	1
grid.483322.c	4
grid.6228.e	2
grid.436604.3	21
grid.466179.b	61
grid.496809.a	63
grid.473744.7	2
grid.445720.0	4
grid.465306.2	10
grid.503416.5	19
grid.499677.2	68
grid.457053.0	76
grid.423364.4	2
grid.477026.0	33
grid.460015.6	20
grid.419236.b	122
grid.463375.0	126
grid.441745.7	66
grid.410387.9	1016
grid.414106.6	1128
grid.452531.4	919
grid.509043.b	1
grid.434175.0	6
grid.499182.f	2
grid.479488.e	1
grid.492971.0	3
grid.489512.3	6
grid.442971.d	7
grid.480123.c	14
grid.435432.7	31
grid.499704.7	21
grid.424556.4	3
grid.503212.7	494
grid.28911.33	1827
grid.512191.f	95
grid.482962.3	283
grid.482263.9	3
grid.422784.f	25
grid.425110.3	889
grid.411168.b	212
grid.502372.1	8
grid.423641.6	69
grid.455095.8	93
grid.508206.9	23
grid.443104.6	1
grid.455757.1	2
grid.425421.4	4
grid.473442.2	3
grid.481299.f	3
grid.421255.5	2
grid.447083.c	1
grid.429942.0	9
grid.449171.e	1
grid.470409.e	19
grid.441678.8	3
grid.494360.c	2
grid.498756.1	7
grid.444050.1	148
grid.419340.b	462
grid.464771.7	43
grid.265008.9	8663
grid.466798.2	98
grid.455231.4	1
grid.503550.6	1
grid.444489.1	2
grid.461445.6	2
grid.420650.5	2
grid.431851.a	1
grid.505504.1	2
grid.487255.9	3
grid.468865.1	37
grid.463453.3	31
grid.455967.c	6
grid.424596.8	2
grid.463050.4	4
grid.449029.2	7
grid.500388.6	9
grid.463619.f	16
grid.419883.f	44
grid.464205.1	1
grid.492026.b	71
grid.431263.1	4
grid.452387.f	299
grid.119375.8	1097
grid.477542.7	22
grid.473028.a	4
grid.449815.5	4
grid.438323.d	1
grid.505279.c	1
grid.462748.b	3
grid.489884.1	2
grid.427600.7	2
grid.504496.a	2
grid.448064.a	6
grid.473478.b	1
grid.414438.e	313
grid.412302.6	2054
grid.424071.4	1113
grid.412332.5	4864
grid.415593.f	1317
grid.474590.b	14
grid.457292.f	6
grid.482894.b	2
grid.438190.7	1
grid.456977.e	1
grid.455342.1	5
grid.488830.f	1
grid.418440.d	16
grid.451530.6	16
grid.452971.c	9
grid.438686.7	1
grid.463432.4	7
grid.511043.2	2
grid.459539.7	27
grid.430831.d	30
grid.443733.4	191
grid.477181.c	29
grid.496820.1	27
grid.481042.b	7
grid.411327.2	11963
grid.466826.8	357
grid.458468.3	1323
grid.419871.2	547
grid.415414.1	216
grid.482466.a	54
grid.425660.3	3
grid.492885.a	7
grid.432929.7	2
grid.482333.d	16
grid.443399.0	33
grid.420822.e	31
grid.468927.6	12
grid.418238.4	27
grid.478398.9	1
grid.435752.2	29
grid.512200.4	8
grid.459793.5	62
grid.425109.b	30
grid.425578.9	403
grid.420099.6	137
grid.412186.8	729
grid.417756.6	185
grid.419599.9	79
grid.510964.f	191
grid.58140.38	1342
grid.500333.6	145
grid.422482.a	2
grid.510186.b	11
grid.503045.7	4
grid.500065.6	4
grid.503723.0	4
grid.446405.7	2
grid.421136.3	2
grid.18048.35	3340
grid.413783.a	1352
grid.439141.a	13
grid.280401.f	309
grid.419793.1	50
grid.411379.9	81
grid.507892.1	170
grid.450833.9	46
grid.445025.2	610
grid.495501.c	34
grid.411205.3	1903
grid.448808.8	86
grid.501848.0	10
grid.489789.3	1
grid.508035.b	4
grid.442137.7	1
grid.509980.d	1
grid.462286.c	6
grid.489813.f	1
grid.450964.a	2
grid.503184.b	10
grid.494168.6	1
grid.414380.a	18
grid.477594.c	129
grid.491113.f	4
grid.500559.c	11
grid.476111.4	10
grid.485795.2	6
grid.489026.1	12
grid.417895.6	1618
grid.418982.e	475
grid.3006.5	408
grid.440049.d	19
grid.427691.f	381
grid.503276.5	70
grid.469877.3	646
grid.415594.8	245
grid.449109.1	54
grid.29273.3d	851
grid.465028.d	166
grid.457121.4	6
grid.431899.e	2
grid.418617.d	2
grid.417930.8	5
grid.489962.8	74
grid.509502.b	30
grid.505274.1	1
grid.410520.2	2
grid.498352.1	1
grid.442668.a	363
grid.480069.3	4
grid.449288.b	31
grid.440278.d	43
grid.444189.4	35
grid.447499.3	11
grid.458875.3	1
grid.425458.a	2
grid.493920.5	1
grid.437107.6	4
grid.459740.b	2
grid.445519.8	15
grid.506140.6	2
grid.436644.7	1
grid.460741.0	4
grid.477525.6	30
grid.500378.9	82
grid.417176.2	31
grid.11023.31	7
grid.421296.a	7
grid.507829.1	4
grid.412092.c	189
grid.29251.3d	471
grid.460748.9	205
grid.240741.4	3923
grid.512700.1	16
grid.500048.9	133
grid.502510.3	1
grid.504056.2	1
grid.499751.7	1
grid.416296.e	92
grid.448607.9	306
grid.415324.5	32
grid.414400.5	21
grid.490868.b	4
grid.448614.b	10
grid.447961.9	64
grid.425086.d	225
grid.256322.2	431
grid.419093.6	2174
grid.449044.9	414
grid.10373.36	1759
grid.437282.8	1
grid.415956.a	1
grid.484529.6	1
grid.482842.0	1
grid.440178.e	10
grid.443350.5	74
grid.464458.f	12
grid.510670.5	5
grid.511345.7	16
grid.503426.6	1
grid.415104.5	4
grid.506146.0	72
grid.465348.8	86
grid.22294.3f	14
grid.503260.2	64
grid.495591.5	11
grid.452273.5	200
grid.413636.5	221
grid.443259.d	296
grid.440487.b	133
grid.414582.e	140
grid.491139.7	76
grid.49606.3d	13984
grid.425429.c	1
grid.500447.2	3
grid.509292.5	1
